district_code,district,year,cat1,cat2,val
11440,마포구,2020,양호한 주관적 건강수준 인지율,소계,65.1
11440,마포구,2020,음주,월간음주율,59.2
11440,마포구,2020,음주,연간음주자의 고위험음주율,14.1
11440,마포구,2020,정신건강,스트레스 인지율,28.4
11440,마포구,2020,정신건강,우울감 경험률,6.0
11440,마포구,2020,흡연,현재흡연율,16.3
11440,마포구,2020,흡연,현재흡연자의 금연시도율,46.2
11440,마포구,2021,비만율,소계,25.8
11440,마포구,2021,신체활동,걷기실천율,56.6
11440,마포구,2021,신체활동,증등도 이상 신체활동 실천율,19.5
11440,마포구,2021,양호한 주관적 건강수준 인지율,소계,56.4
11440,마포구,2021,음주,월간음주율,51.5
11440,마포구,2021,음주,연간음주자의 고위험음주율,12.3
11440,마포구,2021,정신건강,스트레스 인지율,27.8
11440,마포구,2021,정신건강,우울감 경험률,4.9
11440,마포구,2021,흡연,현재흡연율,13.0
11440,마포구,2021,흡연,현재흡연자의 금연시도율,38.2
11440,마포구,2022,비만율,소계,28.9
11440,마포구,2022,신체활동,걷기실천율,56.8
11440,마포구,2022,신체활동,증등도 이상 신체활동 실천율,23.4
11440,마포구,2022,양호한 주관적 건강수준 인지율,소계,48.8
11440,마포구,2022,음주,월간음주율,57.8
11440,마포구,2022,음주,연간음주자의 고위험음주율,12.4
11440,마포구,2022,정신건강,스트레스 인지율,23.9
11440,마포구,2022,정신건강,우울감 경험률,10.3
11440,마포구,2022,흡연,현재흡연율,14.8
11440,마포구,2022,흡연,현재흡연자의 금연시도율,46.6
11440,마포구,2023,비만율,소계,27.9
11440,마포구,2023,신체활동,걷기실천율,67.0
11440,마포구,2023,신체활동,증등도 이상 신체활동 실천율,28.0
11440,마포구,2023,양호한 주관적 건강수준 인지율,소계,50.8
11440,마포구,2023,음주,월간음주율,57.4
11440,마포구,2023,음주,연간음주자의 고위험음주율,10.1
11440,마포구,2023,정신건강,스트레스 인지율,22.1
11440,마포구,2023,정신건강,우울감 경험률,8.8
11440,마포구,2023,흡연,현재흡연율,15.8
11440,마포구,2023,흡연,현재흡연자의 금연시도율,44.9
11440,마포구,2024,비만율,소계,32.2
11440,마포구,2024,신체활동,걷기실천율,67.9
11440,마포구,2024,신체활동,증등도 이상 신체활동 실천율,24.4
11440,마포구,2024,양호한 주관적 건강수준 인지율,소계,41.6
11440,마포구,2024,음주,월간음주율,53.8
11440,마포구,2024,음주,연간음주자의 고위험음주율,12.7
11440,마포구,2024,정신건강,스트레스 인지율,28.0
11440,마포구,2024,정신건강,우울감 경험률,8.8
11440,마포구,2024,흡연,현재흡연율,15.2
11440,마포구,2024,흡연,현재흡연자의 금연시도율,43.7
11470,양천구,2008,비만율,소계,23.3
11470,양천구,2008,신체활동,걷기실천율,66.6
11470,양천구,2008,신체활동,증등도 이상 신체활동 실천율,-
11470,양천구,2008,양호한 주관적 건강수준 인지율,소계,43.0
11470,양천구,2008,음주,월간음주율,58.0
11470,양천구,2008,음주,연간음주자의 고위험음주율,24.2
11470,양천구,2008,정신건강,스트레스 인지율,33.3
11470,양천구,2008,정신건강,우울감 경험률,7.5
11470,양천구,2008,흡연,현재흡연율,22.2
11470,양천구,2008,흡연,현재흡연자의 금연시도율,-
11470,양천구,2009,비만율,소계,25.4
11470,양천구,2009,신체활동,걷기실천율,70.7
11470,양천구,2009,신체활동,증등도 이상 신체활동 실천율,19.4
11470,양천구,2009,양호한 주관적 건강수준 인지율,소계,43.0
11470,양천구,2009,음주,월간음주율,60.0
11470,양천구,2009,음주,연간음주자의 고위험음주율,16.9
11470,양천구,2009,정신건강,스트레스 인지율,34.5
11470,양천구,2009,정신건강,우울감 경험률,7.4
11470,양천구,2009,흡연,현재흡연율,24.4
11470,양천구,2009,흡연,현재흡연자의 금연시도율,-
11470,양천구,2010,비만율,소계,19.4
11470,양천구,2010,신체활동,걷기실천율,67.6
11470,양천구,2010,신체활동,증등도 이상 신체활동 실천율,22.5
11470,양천구,2010,양호한 주관적 건강수준 인지율,소계,43.7
11470,양천구,2010,음주,월간음주율,62.1
11470,양천구,2010,음주,연간음주자의 고위험음주율,16.1
11470,양천구,2010,정신건강,스트레스 인지율,30.1
11470,양천구,2010,정신건강,우울감 경험률,6.4
11470,양천구,2010,흡연,현재흡연율,21.5
11470,양천구,2010,흡연,현재흡연자의 금연시도율,-
11470,양천구,2011,비만율,소계,23.1
11470,양천구,2011,신체활동,걷기실천율,50.2
11470,양천구,2011,신체활동,증등도 이상 신체활동 실천율,15.8
11470,양천구,2011,양호한 주관적 건강수준 인지율,소계,44.8
11470,양천구,2011,음주,월간음주율,60.1
11470,양천구,2011,음주,연간음주자의 고위험음주율,15.9
11470,양천구,2011,정신건강,스트레스 인지율,29.6
11470,양천구,2011,정신건강,우울감 경험률,5.6
11470,양천구,2011,흡연,현재흡연율,20.0
11470,양천구,2011,흡연,현재흡연자의 금연시도율,-
11470,양천구,2012,비만율,소계,24.3
11470,양천구,2012,신체활동,걷기실천율,54.1
11470,양천구,2012,신체활동,증등도 이상 신체활동 실천율,15.8
11470,양천구,2012,양호한 주관적 건강수준 인지율,소계,41.9
11470,양천구,2012,음주,월간음주율,59.3
11470,양천구,2012,음주,연간음주자의 고위험음주율,12.9
11470,양천구,2012,정신건강,스트레스 인지율,30.8
11470,양천구,2012,정신건강,우울감 경험률,7.1
11470,양천구,2012,흡연,현재흡연율,21.2
11470,양천구,2012,흡연,현재흡연자의 금연시도율,37.1
11470,양천구,2013,비만율,소계,24.4
11470,양천구,2013,신체활동,걷기실천율,59.5
11470,양천구,2013,신체활동,증등도 이상 신체활동 실천율,22.5
11470,양천구,2013,양호한 주관적 건강수준 인지율,소계,46.4
11470,양천구,2013,음주,월간음주율,62.0
11470,양천구,2013,음주,연간음주자의 고위험음주율,16.9
11470,양천구,2013,정신건강,스트레스 인지율,26.0
11470,양천구,2013,정신건강,우울감 경험률,4.9
11470,양천구,2013,흡연,현재흡연율,21.0
11470,양천구,2013,흡연,현재흡연자의 금연시도율,22.6
11470,양천구,2014,비만율,소계,21.8
11470,양천구,2014,신체활동,걷기실천율,60.9
11470,양천구,2014,신체활동,증등도 이상 신체활동 실천율,23.8
11470,양천구,2014,양호한 주관적 건강수준 인지율,소계,45.8
11470,양천구,2014,음주,월간음주율,60.0
11470,양천구,2014,음주,연간음주자의 고위험음주율,13.9
11470,양천구,2014,정신건강,스트레스 인지율,29.2
11470,양천구,2014,정신건강,우울감 경험률,5.7
11470,양천구,2014,흡연,현재흡연율,18.2
11470,양천구,2014,흡연,현재흡연자의 금연시도율,37.1
11470,양천구,2015,비만율,소계,23.1
11470,양천구,2015,신체활동,걷기실천율,70.8
11470,양천구,2015,신체활동,증등도 이상 신체활동 실천율,22.3
11470,양천구,2015,양호한 주관적 건강수준 인지율,소계,49.1
11470,양천구,2015,음주,월간음주율,61.8
11470,양천구,2015,음주,연간음주자의 고위험음주율,19.9
11470,양천구,2015,정신건강,스트레스 인지율,29.1
11470,양천구,2015,정신건강,우울감 경험률,6.7
11470,양천구,2015,흡연,현재흡연율,17.0
11470,양천구,2015,흡연,현재흡연자의 금연시도율,35.1
11470,양천구,2016,비만율,소계,26.2
11470,양천구,2016,신체활동,걷기실천율,67.1
11470,양천구,2016,신체활동,증등도 이상 신체활동 실천율,25.6
11470,양천구,2016,양호한 주관적 건강수준 인지율,소계,46.3
11470,양천구,2016,음주,월간음주율,62.1
11470,양천구,2016,음주,연간음주자의 고위험음주율,15.2
11470,양천구,2016,정신건강,스트레스 인지율,29.4
11470,양천구,2016,정신건강,우울감 경험률,6.3
11470,양천구,2016,흡연,현재흡연율,17.9
11470,양천구,2016,흡연,현재흡연자의 금연시도율,26.8
11470,양천구,2017,비만율,소계,26.0
11470,양천구,2017,신체활동,걷기실천율,59.4
11470,양천구,2017,신체활동,증등도 이상 신체활동 실천율,21.6
11470,양천구,2017,양호한 주관적 건강수준 인지율,소계,45.7
11470,양천구,2017,음주,월간음주율,60.7
11470,양천구,2017,음주,연간음주자의 고위험음주율,19.9
11470,양천구,2017,정신건강,스트레스 인지율,29.4
11470,양천구,2017,정신건강,우울감 경험률,6.0
11470,양천구,2017,흡연,현재흡연율,19.2
11470,양천구,2017,흡연,현재흡연자의 금연시도율,32.3
11470,양천구,2018,비만율,소계,31.0
11470,양천구,2018,신체활동,걷기실천율,73.0
11470,양천구,2018,신체활동,증등도 이상 신체활동 실천율,-
11470,양천구,2018,양호한 주관적 건강수준 인지율,소계,45.3
11470,양천구,2018,음주,월간음주율,63.4
11470,양천구,2018,음주,연간음주자의 고위험음주율,16.3
11470,양천구,2018,정신건강,스트레스 인지율,28.4
11470,양천구,2018,정신건강,우울감 경험률,3.6
11470,양천구,2018,흡연,현재흡연율,16.1
11470,양천구,2018,흡연,현재흡연자의 금연시도율,22.5
11470,양천구,2019,비만율,소계,34.2
11470,양천구,2019,신체활동,걷기실천율,62.6
11470,양천구,2019,신체활동,증등도 이상 신체활동 실천율,23.0
11470,양천구,2019,양호한 주관적 건강수준 인지율,소계,44.4
11470,양천구,2019,음주,월간음주율,62.3
11470,양천구,2019,음주,연간음주자의 고위험음주율,14.9
11470,양천구,2019,정신건강,스트레스 인지율,26.1
11470,양천구,2019,정신건강,우울감 경험률,6.6
11470,양천구,2019,흡연,현재흡연율,15.6
11470,양천구,2019,흡연,현재흡연자의 금연시도율,50.6
11470,양천구,2020,비만율,소계,28.6
11470,양천구,2020,신체활동,걷기실천율,53.2
11470,양천구,2020,신체활동,증등도 이상 신체활동 실천율,20.8
11470,양천구,2020,양호한 주관적 건강수준 인지율,소계,59.8
11470,양천구,2020,음주,월간음주율,57.2
11470,양천구,2020,음주,연간음주자의 고위험음주율,9.8
11470,양천구,2020,정신건강,스트레스 인지율,28.2
11470,양천구,2020,정신건강,우울감 경험률,6.0
11470,양천구,2020,흡연,현재흡연율,14.2
11470,양천구,2020,흡연,현재흡연자의 금연시도율,53.9
11470,양천구,2021,비만율,소계,33.2
11470,양천구,2021,신체활동,걷기실천율,59.6
11470,양천구,2021,신체활동,증등도 이상 신체활동 실천율,22.2
11470,양천구,2021,양호한 주관적 건강수준 인지율,소계,49.1
11470,양천구,2021,음주,월간음주율,54.4
11470,양천구,2021,음주,연간음주자의 고위험음주율,15.2
11470,양천구,2021,정신건강,스트레스 인지율,27.6
11470,양천구,2021,정신건강,우울감 경험률,6.5
11470,양천구,2021,흡연,현재흡연율,17.3
11470,양천구,2021,흡연,현재흡연자의 금연시도율,48.7
11470,양천구,2022,비만율,소계,30.1
11470,양천구,2022,신체활동,걷기실천율,68.4
11470,양천구,2022,신체활동,증등도 이상 신체활동 실천율,26.5
11470,양천구,2022,양호한 주관적 건강수준 인지율,소계,52.4
11470,양천구,2022,음주,월간음주율,56.8
11470,양천구,2022,음주,연간음주자의 고위험음주율,12.6
11470,양천구,2022,정신건강,스트레스 인지율,24.0
11470,양천구,2022,정신건강,우울감 경험률,8.0
11470,양천구,2022,흡연,현재흡연율,14.9
11470,양천구,2022,흡연,현재흡연자의 금연시도율,49.4
11470,양천구,2023,비만율,소계,29.8
11470,양천구,2023,신체활동,걷기실천율,69.9
11470,양천구,2023,신체활동,증등도 이상 신체활동 실천율,28.5
11470,양천구,2023,양호한 주관적 건강수준 인지율,소계,53.2
11470,양천구,2023,음주,월간음주율,54.0
11470,양천구,2023,음주,연간음주자의 고위험음주율,13.2
11470,양천구,2023,정신건강,스트레스 인지율,24.1
11470,양천구,2023,정신건강,우울감 경험률,6.2
11470,양천구,2023,흡연,현재흡연율,14.4
11470,양천구,2023,흡연,현재흡연자의 금연시도율,45.6
11470,양천구,2024,비만율,소계,29.5
11470,양천구,2024,신체활동,걷기실천율,72.3
11470,양천구,2024,신체활동,증등도 이상 신체활동 실천율,22.4
11470,양천구,2024,양호한 주관적 건강수준 인지율,소계,53.6
11470,양천구,2024,음주,월간음주율,56.4
11470,양천구,2024,음주,연간음주자의 고위험음주율,13.8
11470,양천구,2024,정신건강,스트레스 인지율,19.1
11470,양천구,2024,정신건강,우울감 경험률,5.2
11470,양천구,2024,흡연,현재흡연율,14.1
11470,양천구,2024,흡연,현재흡연자의 금연시도율,35.5
11500,강서구,2008,비만율,소계,21.4
11500,강서구,2008,신체활동,걷기실천율,39.7
11500,강서구,2008,신체활동,증등도 이상 신체활동 실천율,-
11500,강서구,2008,양호한 주관적 건강수준 인지율,소계,38.8
11500,강서구,2008,음주,월간음주율,60.1
11500,강서구,2008,음주,연간음주자의 고위험음주율,21.5
11500,강서구,2008,정신건강,스트레스 인지율,31.2
11500,강서구,2008,정신건강,우울감 경험률,8.7
11500,강서구,2008,흡연,현재흡연율,26.1
11500,강서구,2008,흡연,현재흡연자의 금연시도율,-
11500,강서구,2009,비만율,소계,20.7
11500,강서구,2009,신체활동,걷기실천율,55.0
11500,강서구,2009,신체활동,증등도 이상 신체활동 실천율,19.5
11500,강서구,2009,양호한 주관적 건강수준 인지율,소계,44.5
11500,강서구,2009,음주,월간음주율,56.2
11500,강서구,2009,음주,연간음주자의 고위험음주율,14.0
11500,강서구,2009,정신건강,스트레스 인지율,32.0
11500,강서구,2009,정신건강,우울감 경험률,11.6
11500,강서구,2009,흡연,현재흡연율,24.6
11500,강서구,2009,흡연,현재흡연자의 금연시도율,-
11500,강서구,2010,비만율,소계,21.2
11500,강서구,2010,신체활동,걷기실천율,51.8
11500,강서구,2010,신체활동,증등도 이상 신체활동 실천율,16.7
11500,강서구,2010,양호한 주관적 건강수준 인지율,소계,49.9
11500,강서구,2010,음주,월간음주율,56.5
11500,강서구,2010,음주,연간음주자의 고위험음주율,13.4
11500,강서구,2010,정신건강,스트레스 인지율,28.4
11500,강서구,2010,정신건강,우울감 경험률,7.1
11500,강서구,2010,흡연,현재흡연율,22.1
11500,강서구,2010,흡연,현재흡연자의 금연시도율,-
11500,강서구,2011,비만율,소계,23.9
11500,강서구,2011,신체활동,걷기실천율,56.5
11500,강서구,2011,신체활동,증등도 이상 신체활동 실천율,17.1
11500,강서구,2011,양호한 주관적 건강수준 인지율,소계,45.6
11500,강서구,2011,음주,월간음주율,61.3
11500,강서구,2011,음주,연간음주자의 고위험음주율,18.9
11500,강서구,2011,정신건강,스트레스 인지율,32.5
11500,강서구,2011,정신건강,우울감 경험률,7.2
11500,강서구,2011,흡연,현재흡연율,21.0
11500,강서구,2011,흡연,현재흡연자의 금연시도율,-
11500,강서구,2012,비만율,소계,24.5
11500,강서구,2012,신체활동,걷기실천율,44.7
11500,강서구,2012,신체활동,증등도 이상 신체활동 실천율,15.4
11500,강서구,2012,양호한 주관적 건강수준 인지율,소계,52.7
11500,강서구,2012,음주,월간음주율,55.7
11500,강서구,2012,음주,연간음주자의 고위험음주율,14.6
11500,강서구,2012,정신건강,스트레스 인지율,27.3
11500,강서구,2012,정신건강,우울감 경험률,4.2
11500,강서구,2012,흡연,현재흡연율,21.2
11500,강서구,2012,흡연,현재흡연자의 금연시도율,29.8
11500,강서구,2013,비만율,소계,20.5
11500,강서구,2013,신체활동,걷기실천율,54.8
11500,강서구,2013,신체활동,증등도 이상 신체활동 실천율,17.6
11500,강서구,2013,양호한 주관적 건강수준 인지율,소계,44.3
11500,강서구,2013,음주,월간음주율,60.9
11500,강서구,2013,음주,연간음주자의 고위험음주율,17.1
11500,강서구,2013,정신건강,스트레스 인지율,29.4
11500,강서구,2013,정신건강,우울감 경험률,6.5
11500,강서구,2013,흡연,현재흡연율,21.6
11500,강서구,2013,흡연,현재흡연자의 금연시도율,24.9
11500,강서구,2014,비만율,소계,23.7
11500,강서구,2014,신체활동,걷기실천율,55.3
11500,강서구,2014,신체활동,증등도 이상 신체활동 실천율,19.1
11500,강서구,2014,양호한 주관적 건강수준 인지율,소계,41.7
11500,강서구,2014,음주,월간음주율,56.6
11500,강서구,2014,음주,연간음주자의 고위험음주율,14.8
11500,강서구,2014,정신건강,스트레스 인지율,28.4
11500,강서구,2014,정신건강,우울감 경험률,7.6
11500,강서구,2014,흡연,현재흡연율,21.5
11500,강서구,2014,흡연,현재흡연자의 금연시도율,30.7
11500,강서구,2015,비만율,소계,24.6
11500,강서구,2015,신체활동,걷기실천율,51.6
11500,강서구,2015,신체활동,증등도 이상 신체활동 실천율,18.9
11500,강서구,2015,양호한 주관적 건강수준 인지율,소계,40.9
11500,강서구,2015,음주,월간음주율,59.5
11500,강서구,2015,음주,연간음주자의 고위험음주율,16.2
11500,강서구,2015,정신건강,스트레스 인지율,28.6
11500,강서구,2015,정신건강,우울감 경험률,6.0
11500,강서구,2015,흡연,현재흡연율,20.1
11500,강서구,2015,흡연,현재흡연자의 금연시도율,41.0
11500,강서구,2016,비만율,소계,26.8
11500,강서구,2016,신체활동,걷기실천율,50.4
11500,강서구,2016,신체활동,증등도 이상 신체활동 실천율,16.4
11500,강서구,2016,양호한 주관적 건강수준 인지율,소계,44.5
11500,강서구,2016,음주,월간음주율,64.3
11500,강서구,2016,음주,연간음주자의 고위험음주율,14.5
11500,강서구,2016,정신건강,스트레스 인지율,28.4
11500,강서구,2016,정신건강,우울감 경험률,4.6
11500,강서구,2016,흡연,현재흡연율,18.9
11500,강서구,2016,흡연,현재흡연자의 금연시도율,32.7
11500,강서구,2017,비만율,소계,25.2
11500,강서구,2017,신체활동,걷기실천율,55.0
11500,강서구,2017,신체활동,증등도 이상 신체활동 실천율,19.2
11500,강서구,2017,양호한 주관적 건강수준 인지율,소계,39.3
11500,강서구,2017,음주,월간음주율,58.2
11500,강서구,2017,음주,연간음주자의 고위험음주율,17.5
11500,강서구,2017,정신건강,스트레스 인지율,28.7
11500,강서구,2017,정신건강,우울감 경험률,7.3
11500,강서구,2017,흡연,현재흡연율,20.7
11500,강서구,2017,흡연,현재흡연자의 금연시도율,26.2
11500,강서구,2018,비만율,소계,34.1
11500,강서구,2018,신체활동,걷기실천율,62.7
11500,강서구,2018,신체활동,증등도 이상 신체활동 실천율,-
11500,강서구,2018,양호한 주관적 건강수준 인지율,소계,32.4
11500,강서구,2018,음주,월간음주율,57.3
11500,강서구,2018,음주,연간음주자의 고위험음주율,17.8
11500,강서구,2018,정신건강,스트레스 인지율,31.4
11500,강서구,2018,정신건강,우울감 경험률,3.6
11500,강서구,2018,흡연,현재흡연율,18.9
11500,강서구,2018,흡연,현재흡연자의 금연시도율,22.2
11500,강서구,2019,비만율,소계,30.7
11500,강서구,2019,신체활동,걷기실천율,56.5
11500,강서구,2019,신체활동,증등도 이상 신체활동 실천율,22.8
11500,강서구,2019,양호한 주관적 건강수준 인지율,소계,41.9
11500,강서구,2019,음주,월간음주율,57.9
11500,강서구,2019,음주,연간음주자의 고위험음주율,14.6
11500,강서구,2019,정신건강,스트레스 인지율,29.1
11500,강서구,2019,정신건강,우울감 경험률,5.6
11500,강서구,2019,흡연,현재흡연율,17.1
11500,강서구,2019,흡연,현재흡연자의 금연시도율,45.0
11500,강서구,2020,비만율,소계,29.9
11500,강서구,2020,신체활동,걷기실천율,46.1
11500,강서구,2020,신체활동,증등도 이상 신체활동 실천율,17.8
11500,강서구,2020,양호한 주관적 건강수준 인지율,소계,55.0
11500,강서구,2020,음주,월간음주율,51.9
11500,강서구,2020,음주,연간음주자의 고위험음주율,12.2
11500,강서구,2020,정신건강,스트레스 인지율,29.9
11500,강서구,2020,정신건강,우울감 경험률,7.1
11500,강서구,2020,흡연,현재흡연율,17.2
11500,강서구,2020,흡연,현재흡연자의 금연시도율,52.9
11500,강서구,2021,비만율,소계,29.6
11500,강서구,2021,신체활동,걷기실천율,60.6
11500,강서구,2021,신체활동,증등도 이상 신체활동 실천율,22.7
11500,강서구,2021,양호한 주관적 건강수준 인지율,소계,52.5
11500,강서구,2021,음주,월간음주율,47.9
11500,강서구,2021,음주,연간음주자의 고위험음주율,12.8
11500,강서구,2021,정신건강,스트레스 인지율,28.1
11500,강서구,2021,정신건강,우울감 경험률,8.2
11500,강서구,2021,흡연,현재흡연율,14.9
11500,강서구,2021,흡연,현재흡연자의 금연시도율,48.8
11500,강서구,2022,비만율,소계,27.7
11500,강서구,2022,신체활동,걷기실천율,60.9
11500,강서구,2022,신체활동,증등도 이상 신체활동 실천율,23.8
11500,강서구,2022,양호한 주관적 건강수준 인지율,소계,45.5
11500,강서구,2022,음주,월간음주율,51.8
11500,강서구,2022,음주,연간음주자의 고위험음주율,17.3
11500,강서구,2022,정신건강,스트레스 인지율,21.9
11500,강서구,2022,정신건강,우울감 경험률,7.2
11500,강서구,2022,흡연,현재흡연율,13.7
11500,강서구,2022,흡연,현재흡연자의 금연시도율,44.2
11500,강서구,2023,비만율,소계,28.6
11500,강서구,2023,신체활동,걷기실천율,66.4
11500,강서구,2023,신체활동,증등도 이상 신체활동 실천율,22.5
11500,강서구,2023,양호한 주관적 건강수준 인지율,소계,44.6
11500,강서구,2023,음주,월간음주율,54.8
11500,강서구,2023,음주,연간음주자의 고위험음주율,15.3
11500,강서구,2023,정신건강,스트레스 인지율,24.8
11500,강서구,2023,정신건강,우울감 경험률,9.1
11500,강서구,2023,흡연,현재흡연율,18.4
11500,강서구,2023,흡연,현재흡연자의 금연시도율,41.3
11500,강서구,2024,비만율,소계,30.3
11500,강서구,2024,신체활동,걷기실천율,65.0
11500,강서구,2024,신체활동,증등도 이상 신체활동 실천율,28.4
11500,강서구,2024,양호한 주관적 건강수준 인지율,소계,47.1
11500,강서구,2024,음주,월간음주율,50.4
11500,강서구,2024,음주,연간음주자의 고위험음주율,17.3
11500,강서구,2024,정신건강,스트레스 인지율,28.8
11500,강서구,2024,정신건강,우울감 경험률,9.2
11500,강서구,2024,흡연,현재흡연율,14.8
11500,강서구,2024,흡연,현재흡연자의 금연시도율,36.2
11530,구로구,2008,비만율,소계,23.6
11530,구로구,2008,신체활동,걷기실천율,64.4
11530,구로구,2008,신체활동,증등도 이상 신체활동 실천율,-
11530,구로구,2008,양호한 주관적 건강수준 인지율,소계,48.3
11530,구로구,2008,음주,월간음주율,58.2
11530,구로구,2008,음주,연간음주자의 고위험음주율,22.1
11530,구로구,2008,정신건강,스트레스 인지율,29.7
11530,구로구,2008,정신건강,우울감 경험률,11.2
11530,구로구,2008,흡연,현재흡연율,27.2
11530,구로구,2008,흡연,현재흡연자의 금연시도율,-
11530,구로구,2009,비만율,소계,25.4
11530,구로구,2009,신체활동,걷기실천율,53.1
11530,구로구,2009,신체활동,증등도 이상 신체활동 실천율,16.5
11530,구로구,2009,양호한 주관적 건강수준 인지율,소계,39.8
11530,구로구,2009,음주,월간음주율,63.6
11530,구로구,2009,음주,연간음주자의 고위험음주율,19.5
11530,구로구,2009,정신건강,스트레스 인지율,29.9
11530,구로구,2009,정신건강,우울감 경험률,10.0
11530,구로구,2009,흡연,현재흡연율,25.3
11530,구로구,2009,흡연,현재흡연자의 금연시도율,-
11530,구로구,2010,비만율,소계,21.3
11530,구로구,2010,신체활동,걷기실천율,54.4
11530,구로구,2010,신체활동,증등도 이상 신체활동 실천율,18.3
11530,구로구,2010,양호한 주관적 건강수준 인지율,소계,46.1
11530,구로구,2010,음주,월간음주율,55.6
11530,구로구,2010,음주,연간음주자의 고위험음주율,19.0
11530,구로구,2010,정신건강,스트레스 인지율,30.6
11530,구로구,2010,정신건강,우울감 경험률,5.9
11530,구로구,2010,흡연,현재흡연율,23.1
11530,구로구,2010,흡연,현재흡연자의 금연시도율,-
11530,구로구,2011,비만율,소계,24.8
11530,구로구,2011,신체활동,걷기실천율,57.7
11530,구로구,2011,신체활동,증등도 이상 신체활동 실천율,15.3
11530,구로구,2011,양호한 주관적 건강수준 인지율,소계,43.4
11530,구로구,2011,음주,월간음주율,64.8
11530,구로구,2011,음주,연간음주자의 고위험음주율,21.3
11530,구로구,2011,정신건강,스트레스 인지율,32.4
11530,구로구,2011,정신건강,우울감 경험률,11.1
11530,구로구,2011,흡연,현재흡연율,23.5
11530,구로구,2011,흡연,현재흡연자의 금연시도율,-
11530,구로구,2012,비만율,소계,22.2
11530,구로구,2012,신체활동,걷기실천율,51.3
11530,구로구,2012,신체활동,증등도 이상 신체활동 실천율,13.9
11530,구로구,2012,양호한 주관적 건강수준 인지율,소계,44.2
11530,구로구,2012,음주,월간음주율,62.6
11530,구로구,2012,음주,연간음주자의 고위험음주율,13.8
11530,구로구,2012,정신건강,스트레스 인지율,27.2
11530,구로구,2012,정신건강,우울감 경험률,8.6
11530,구로구,2012,흡연,현재흡연율,23.0
11530,구로구,2012,흡연,현재흡연자의 금연시도율,33.8
11530,구로구,2013,비만율,소계,27.3
11530,구로구,2013,신체활동,걷기실천율,52.2
11530,구로구,2013,신체활동,증등도 이상 신체활동 실천율,21.0
11530,구로구,2013,양호한 주관적 건강수준 인지율,소계,43.3
11530,구로구,2013,음주,월간음주율,61.2
11530,구로구,2013,음주,연간음주자의 고위험음주율,15.8
11530,구로구,2013,정신건강,스트레스 인지율,30.8
11530,구로구,2013,정신건강,우울감 경험률,6.4
11530,구로구,2013,흡연,현재흡연율,19.7
11530,구로구,2013,흡연,현재흡연자의 금연시도율,31.9
11530,구로구,2014,비만율,소계,26.8
11530,구로구,2014,신체활동,걷기실천율,50.0
11530,구로구,2014,신체활동,증등도 이상 신체활동 실천율,17.0
11530,구로구,2014,양호한 주관적 건강수준 인지율,소계,42.4
11530,구로구,2014,음주,월간음주율,61.9
11530,구로구,2014,음주,연간음주자의 고위험음주율,19.3
11530,구로구,2014,정신건강,스트레스 인지율,29.1
11530,구로구,2014,정신건강,우울감 경험률,6.9
11530,구로구,2014,흡연,현재흡연율,21.1
11530,구로구,2014,흡연,현재흡연자의 금연시도율,34.7
11530,구로구,2015,비만율,소계,25.6
11530,구로구,2015,신체활동,걷기실천율,61.8
11530,구로구,2015,신체활동,증등도 이상 신체활동 실천율,17.4
11530,구로구,2015,양호한 주관적 건강수준 인지율,소계,42.1
11530,구로구,2015,음주,월간음주율,58.9
11530,구로구,2015,음주,연간음주자의 고위험음주율,14.6
11530,구로구,2015,정신건강,스트레스 인지율,30.6
11530,구로구,2015,정신건강,우울감 경험률,7.8
11530,구로구,2015,흡연,현재흡연율,18.8
11530,구로구,2015,흡연,현재흡연자의 금연시도율,43.6
11530,구로구,2016,비만율,소계,29.5
11530,구로구,2016,신체활동,걷기실천율,53.7
11530,구로구,2016,신체활동,증등도 이상 신체활동 실천율,14.8
11530,구로구,2016,양호한 주관적 건강수준 인지율,소계,38.3
11530,구로구,2016,음주,월간음주율,59.9
11530,구로구,2016,음주,연간음주자의 고위험음주율,15.2
11530,구로구,2016,정신건강,스트레스 인지율,28.2
11530,구로구,2016,정신건강,우울감 경험률,5.2
11530,구로구,2016,흡연,현재흡연율,22.1
11530,구로구,2016,흡연,현재흡연자의 금연시도율,40.1
11530,구로구,2017,비만율,소계,27.7
11530,구로구,2017,신체활동,걷기실천율,63.8
11530,구로구,2017,신체활동,증등도 이상 신체활동 실천율,15.5
11530,구로구,2017,양호한 주관적 건강수준 인지율,소계,39.1
11530,구로구,2017,음주,월간음주율,58.5
11530,구로구,2017,음주,연간음주자의 고위험음주율,17.4
11530,구로구,2017,정신건강,스트레스 인지율,24.0
11530,구로구,2017,정신건강,우울감 경험률,6.0
11530,구로구,2017,흡연,현재흡연율,17.2
11530,구로구,2017,흡연,현재흡연자의 금연시도율,27.8
11530,구로구,2018,비만율,소계,35.3
11530,구로구,2018,신체활동,걷기실천율,69.2
11530,구로구,2018,신체활동,증등도 이상 신체활동 실천율,-
11530,구로구,2018,양호한 주관적 건강수준 인지율,소계,41.5
11530,구로구,2018,음주,월간음주율,65.8
11530,구로구,2018,음주,연간음주자의 고위험음주율,13.3
11530,구로구,2018,정신건강,스트레스 인지율,23.7
11530,구로구,2018,정신건강,우울감 경험률,5.7
11530,구로구,2018,흡연,현재흡연율,17.9
11530,구로구,2018,흡연,현재흡연자의 금연시도율,23.1
